date,portfolio_return,equity,drawdown,vol_20d,var_95_loss_20d,es_95_loss_20d,var_breach
2015-03-19,-0.0022509048402365953,1.0265854256431246,-0.008005947400457347,0.10531900391980092,0.011102499165230964,0.016431767023345735,0
2015-03-20,0.007973769336358226,1.0347711810312699,-9.601564198957746e-05,0.10818595906608348,0.011102499165230964,0.016431767023345735,0
2015-03-23,-0.0005915338640232304,1.0341590788361745,-0.0006874927095090744,0.10799451196380301,0.011102499165230964,0.016431767023345735,0
2015-03-24,-0.0015100312762332368,1.0325974662825312,-0.002196485850248897,0.10756073398541792,0.011102499165230964,0.016431767023345735,0
2015-03-25,-0.013784294484056742,1.018363838723802,-0.015950503326515597,0.11802811452749712,0.01391666811102119,0.016431767023345735,0
2015-03-26,-0.003334460815399909,1.0149681444077574,-0.019231777813587314,0.11836904264096625,0.01391666811102119,0.016431767023345735,0
2015-03-27,0.0034346476480187236,1.0184542023577614,-0.015863184546003217,0.11935488221445685,0.01391666811102119,0.016431767023345735,0
2015-03-30,0.005868610499412292,1.0244311133828887,-0.010087668897971747,0.1213279702249545,0.01391666811102119,0.016431767023345735,0
2015-03-31,-0.006468873968196209,1.017804197621316,-0.016491287007434074,0.12263985113185526,0.01391666811102119,0.016431767023345735,0
2015-04-01,0.0015535887389878879,1.019385446761235,-0.014963318946232262,0.1224489287377126,0.01391666811102119,0.016431767023345735,0
2015-04-02,-0.0003658666646269013,1.0190124876078595,-0.015323711031264509,0.12239225031216504,0.01391666811102119,0.016431767023345735,0
2015-04-06,0.006144745238126793,1.0252740597386796,-0.009273126093527484,0.10868312402152262,0.010970125538266514,0.013784294484056742,0
2015-04-07,-0.0010560188768568071,1.024191350977644,-0.010319352374182023,0.1081094174101781,0.010970125538266514,0.013784294484056742,0
2015-04-08,0.002951731136353758,1.0272144884779089,-0.007398081191538175,0.09978892432309375,0.0068346449939892355,0.013784294484056742,0
2015-04-09,0.0006704170962787861,1.0279031506325298,-0.0067326238953697715,0.0988958454029232,0.0068346449939892355,0.013784294484056742,0
2015-04-10,0.005333481100142246,1.033385452659205,-0.0014350511175279523,0.09786417341526096,0.0068346449939892355,0.013784294484056742,0
2015-04-13,-0.0034259153159947263,1.0298451616096138,-0.004856050069919737,0.09747760073020552,0.0068346449939892355,0.013784294484056742,0
2015-04-14,5.1215137282822985e-05,1.0298979052709458,-0.004805083635907814,0.09108547147779772,0.0068346449939892355,0.013784294484056742,0
2015-04-15,0.004841424815457856,1.0348840785469127,0.0,0.09214372567221411,0.0068346449939892355,0.013784294484056742,0
2015-04-16,-0.0017975774575344993,1.0330237942561553,-0.001797577457534505,0.07954177062810527,0.0068346449939892355,0.013784294484056742,0
2015-04-17,-0.006818367297441142,1.0259802585999207,-0.008603688211624494,0.08299482019713936,0.007166663656771921,0.013784294484056742,0
2015-04-20,0.005688867061283981,1.0318169238985975,-0.002963766388813127,0.08043403223920755,0.007166663656771921,0.013784294484056742,0
2015-04-21,0.000989575159071626,1.0328379842951971,-0.0019771240993372574,0.08050965759724965,0.007166663656771921,0.013784294484056742,0
2015-04-22,-0.0007012786511574275,1.0321136770667065,-0.0026770162355730376,0.08036640784088733,0.007166663656771921,0.013784294484056742,0
2015-04-23,0.0038782276679407254,1.0361164488855668,0.0,0.06274177209538039,0.006486348634658455,0.006818367297441142,0
2015-04-24,0.003828600276524213,1.0400833246082812,0.0,0.061512423979222235,0.006486348634658455,0.006818367297441142,0
2015-04-27,0.0006019757614280864,1.0407094295595611,0.0,0.06098547140123194,0.006486348634658455,0.006818367297441142,0
2015-04-28,-9.470452695521398e-05,1.040610869665337,-9.47045269551472e-05,0.058405015342685204,0.006486348634658455,0.006818367297441142,0
2015-04-29,-0.006422758490325725,1.0339272773670687,-0.006516854752976253,0.0583291753935582,0.006442538930681496,0.006818367297441142,0
2015-04-30,-0.011113626123485147,1.0224365961675381,-0.017558054989235794,0.07189126294109306,0.007033130238743341,0.011113626123485147,1
2015-05-01,0.005759836949428021,1.0283256642525913,-0.011899349573694873,0.07453749835613144,0.007033130238743341,0.011113626123485147,0
2015-05-04,0.0015717769988103645,1.02994196287895,-0.010346275698845275,0.07162691029617646,0.007033130238743341,0.011113626123485147,0
2015-05-05,-0.009256321352483143,1.0204084890961351,-0.019506828598658488,0.0791133950246391,0.009349186591033244,0.011113626123485147,0
2015-05-06,-0.0063595452596975025,1.0139191551263487,-0.02574231929900972,0.08111421561726183,0.009349186591033244,0.011113626123485147,0
2015-05-07,0.00417773326683642,1.0181550389106027,-0.02167213057587436,0.08280284067966787,0.009349186591033244,0.011113626123485147,0
2015-05-08,0.010143719421221522,1.0284829179526147,-0.01174824716647449,0.08881171137927286,0.009349186591033244,0.011113626123485147,0
2015-05-11,-0.007296063720907797,1.0209790410473671,-0.018958594927446892,0.09167917943811571,0.009349186591033244,0.011113626123485147,0
2015-05-12,-0.0008837872815247283,1.0200767127561863,-0.01982562684389899,0.09167600691894416,0.009349186591033244,0.011113626123485147,0
2015-05-13,0.002172695525441681,1.022293028865599,-0.01769600636919011,0.09010389728059245,0.009349186591033244,0.011113626123485147,0
2015-05-14,0.009774351854323692,1.0322852806279534,-0.008094621507535371,0.09714579135619811,0.009349186591033244,0.011113626123485147,0
2015-05-15,0.0038890903397257757,1.0362999313406847,-0.004237011882118336,0.09460641210456462,0.009349186591033244,0.011113626123485147,0
2015-05-18,2.7399804055439417e-05,1.036328325755746,-0.004209728171358229,0.09261530066267111,0.009349186591033244,0.011113626123485147,0
2015-05-19,-0.003868963563977023,1.0323188092230797,-0.008062404450426053,0.093689319109425,0.009349186591033244,0.011113626123485147,0
2015-05-20,0.0004084784724639578,1.0327404892333671,-0.0076572192966163355,0.09366330519776468,0.009349186591033244,0.011113626123485147,0
2015-05-21,0.0043134562017581035,1.0371951701014577,-0.0033767921749212615,0.09391184232500784,0.009349186591033244,0.011113626123485147,0
2015-05-22,-0.0013083873104206667,1.0358381171024673,-0.0046807613333103015,0.0929493539511135,0.009349186591033244,0.011113626123485147,0
2015-05-26,-0.0073760634345195475,1.0281977094428263,-0.0120222991753135,0.09630338337710691,0.009349186591033244,0.011113626123485147,0
2015-05-27,0.008948723237856991,1.0373987661784285,-0.003181160165459218,0.10209275776493278,0.009349186591033244,0.011113626123485147,0
2015-05-28,-0.0013227550158457723,1.0360265417570338,-0.004499707285739896,0.09949879800561437,0.009349186591033244,0.011113626123485147,0
2015-05-29,-0.003837513933505487,1.0320507754675596,-0.008319953529839719,0.09164538150928546,0.007470076330417727,0.009256321352483143,0
2015-06-01,7.96821117634793e-05,1.032133011452796,-0.008240934369543207,0.08950116756988694,0.007470076330417727,0.009256321352483143,0
2015-06-02,-0.002835598211887691,1.0292062969310902,-0.011053164602668364,0.08997123780132668,0.007470076330417727,0.009256321352483143,0
2015-06-03,-0.001526498442565738,1.027635215121746,-0.012562790406682733,0.08339019774948446,0.007300063706588385,0.0073760634345195475,0
2015-06-04,-0.004764422879074122,1.0227391263914778,-0.017267358839718194,0.08186212967884025,0.007300063706588385,0.0073760634345195475,0
2015-06-05,-0.004021844440342542,1.0186258287220793,-0.021219756648911958,0.08207816116476065,0.007300063706588385,0.0073760634345195475,0
2015-06-08,-0.005231276199797353,1.0132971156677866,-0.026340026440786368,0.0747857246581441,0.007300063706588385,0.0073760634345195475,0
2015-06-09,-0.001411073357993281,1.0118672791041363,-0.02771393208922024,0.0707441545423075,0.005338515561533462,0.0073760634345195475,0
2015-06-10,0.008871629219542147,1.020844190423735,-0.019088170599389276,0.07802999740789107,0.005338515561533462,0.0073760634345195475,0
2015-06-11,0.004197550598966776,1.0251292355667,-0.01497074356235506,0.0790848013949588,0.005338515561533462,0.0073760634345195475,0
2015-06-12,-0.005564031270301157,1.0194253844439072,-0.02045147714733553,0.0728217758463444,0.005654632878512076,0.0073760634345195475,0
2015-06-15,-0.002299940767310749,1.0170807664429933,-0.02270438072860337,0.07103471176202031,0.005654632878512076,0.0073760634345195475,0
2015-06-16,0.004456494333992362,1.0216133811158592,-0.01834906833868466,0.07351954891226878,0.005654632878512076,0.0073760634345195475,0
2015-06-17,0.001016634721650761,1.0226519887512044,-0.017351087917017116,0.07277214356500167,0.005654632878512076,0.0073760634345195475,0
2015-06-18,0.009732248855589116,1.0326046923983943,-0.007787704166951626,0.08127740802743445,0.005654632878512076,0.0073760634345195475,0
2015-06-19,-0.0015924660124651494,1.030960304521438,-0.009367768525215703,0.07981644178143724,0.005654632878512076,0.0073760634345195475,0
2015-06-22,-0.0007288640384802039,1.0302088746303717,-0.010089804734097041,0.0797447944993777,0.005654632878512076,0.0073760634345195475,0
2015-06-23,-0.0013631265432270888,1.0288045695682948,-0.011439177596675232,0.07536475025499804,0.005247913953322543,0.005564031270301157,0
2015-06-24,-0.003553438845509815,1.0251487754463529,-0.014951968024152218,0.0685191913741336,0.005247913953322543,0.005564031270301157,0
2015-06-25,-0.002540796825676756,1.0225440806918524,-0.01745477493693559,0.06882886386902132,0.005247913953322543,0.005564031270301157,0
2015-06-26,-0.003592996681422311,1.0188700832033186,-0.020985056669934443,0.06868379824292557,0.005247913953322543,0.005564031270301157,0
2015-06-29,-0.010821586428533415,1.007844292538487,-0.031579551494006375,0.07751487933132142,0.00582690902821277,0.010821586428533415,1
2015-06-30,-6.269237303028726e-05,1.0077811083881427,-0.0316402640700143,0.07735349184353842,0.00582690902821277,0.010821586428533415,0
2015-07-01,0.003042250382310147,1.0108470308504216,-0.028694271293167373,0.07866137316615754,0.00582690902821277,0.010821586428533415,0
2015-07-02,-8.447032129341734e-05,1.0107616442769471,-0.028776317800145446,0.07728430482441194,0.00582690902821277,0.010821586428533415,0
2015-07-06,0.0013498722353018412,1.0121260433570647,-0.027465289917276148,0.07645693448755549,0.00582690902821277,0.010821586428533415,0
2015-07-07,0.0029365280268323357,1.0150981798500696,-0.024609414484051073,0.07496518405513977,0.00582690902821277,0.010821586428533415,0
2015-07-08,-0.010192081963897592,1.0047522159996343,-0.0345506752784438,0.08332552956138994,0.010223557187129383,0.010821586428533415,0
2015-07-09,-0.002036909247256069,1.0027056269196635,-0.036517207935726326,0.07600714145000949,0.010223557187129383,0.010821586428533415,0
2015-07-10,0.007416492068557407,1.010142185248811,-0.029371545450190162,0.07963436005242278,0.010223557187129383,0.010821586428533415,0
2015-07-13,0.008544135208125097,1.0187729766590077,-0.02107836469766322,0.08389440796419885,0.010223557187129383,0.010821586428533415,0
2015-07-14,0.0038618024147453744,1.0227072766003469,-0.01729796276260609,0.08452098965015771,0.010223557187129383,0.010821586428533415,0
2015-07-15,0.0009976396966339784,1.02372756997752,-0.016317580200294834,0.08313965268257992,0.010223557187129383,0.010821586428533415,0
2015-07-16,0.007940776229138974,1.0318567615303116,-0.008506378224127475,0.08764496103904915,0.010223557187129383,0.010821586428533415,0
2015-07-17,0.0040188477965902745,1.0360036368027845,-0.004521716266920106,0.08178066208683077,0.010223557187129383,0.010821586428533415,0
2015-07-20,-0.0034674048062371563,1.0324113928132552,-0.007973442452441026,0.08258554809732034,0.010223557187129383,0.010821586428533415,0
2015-07-21,-0.0014207636604766038,1.030944580223684,-0.0093828777356324,0.08271220541608491,0.010223557187129383,0.010821586428533415,0
2015-07-22,-0.003993097066904977,1.0268279184442513,-0.013338508060972143,0.08382688746180583,0.010223557187129383,0.010821586428533415,0
2015-07-23,-0.0021747042200394246,1.0245948714367563,-0.015484204971242255,0.08321040303782322,0.010223557187129383,0.010821586428533415,0
2015-07-24,-0.0052519125235097495,1.0192137887999337,-0.02065479580474694,0.08484281325346894,0.010223557187129383,0.010821586428533415,0
2015-07-27,-0.004705511410156133,1.0144178666873471,-0.02526311583756946,0.08553080252821889,0.010223557187129383,0.010821586428533415,0
2015-07-28,0.006635008207356048,1.0211485375585063,-0.018795728611138984,0.07898802028438565,0.005498920995529141,0.010192081963897592,0
2015-07-29,0.003542292469640624,1.0247657443334843,-0.015320016109419021,0.07958022124569585,0.005498920995529141,0.010192081963897592,0
2015-07-30,0.0013923102473579973,1.0261925361804614,-0.013949036077479882,0.07919137948827862,0.005498920995529141,0.010192081963897592,0
2015-07-31,0.0011044355074419253,1.0273258996548909,-0.012860006380776556,0.07913457336052444,0.005498920995529141,0.010192081963897592,0
2015-08-03,-0.001894798608947468,1.025379323969289,-0.014730437867522705,0.07968530056643225,0.005498920995529141,0.010192081963897592,0
2015-08-04,-0.0022334873111275744,1.0230891522601109,-0.016931024932586025,0.07984166137956217,0.005498920995529141,0.010192081963897592,0
2015-08-05,0.001962267636544779,1.0250967269928908,-0.015001980498320133,0.06942429621174945,0.004732831465823813,0.0052519125235097495,0
2015-08-06,-0.006090233084824292,1.0188536489910136,-0.021000848025175545,0.0731747760599143,0.005293828551575477,0.006090233084824292,1
2015-08-07,0.0011929250431216508,1.020069065024171,-0.019832975419589838,0.06893326555952646,0.005293828551575477,0.006090233084824292,0
2015-08-10,0.008142378105338898,1.0283748530451573,-0.011852084899071191,0.06832335162307232,0.005293828551575477,0.006090233084824292,0
2015-08-11,-0.004306395525988703,1.0239462641789643,-0.016107440659676953,0.06910540006223885,0.005293828551575477,0.006090233084824292,0
2015-08-12,0.0028000992149595336,1.0268134153094526,-0.013352443876663567,0.06971992089972276,0.005293828551575477,0.006090233084824292,0
2015-08-13,-0.0027090916618465856,1.0240316836477654,-0.016025362544138666,0.06396697605273334,0.005293828551575477,0.006090233084824292,0
2015-08-14,0.0022568411321900847,1.0263427604720876,-0.01380468810929636,0.0626548263268146,0.005293828551575477,0.006090233084824292,0
2015-08-17,0.005803106419086834,1.0322987367335665,-0.008081691764390109,0.06533891985887195,0.005293828551575477,0.006090233084824292,0
2015-08-18,-0.0039018100724442393,1.028270903124808,-0.011951968610505626,0.06663639899562786,0.005293828551575477,0.006090233084824292,0
2015-08-19,-0.0016397101943874893,1.0265848368423622,-0.013572081040119532,0.06533376599455962,0.005293828551575477,0.006090233084824292,0
2015-08-20,-0.012534184486922928,1.0137174331059025,-0.025936150559414006,0.07884973275558817,0.006412430654929224,0.012534184486922928,1
2015-08-21,-0.023763491886147372,0.9896279671094442,-0.04908330894218482,0.11339196050975459,0.01309564985688415,0.023763491886147372,1
2015-08-24,-0.02924290086313992,0.960688374575872,-0.07689087146789364,0.15021544643102058,0.024037462334996998,0.02924290086313992,1
2015-08-25,-0.01010345323686811,0.9509821045081418,-0.08621746138054387,0.14819416474053065,0.024037462334996998,0.02924290086313992,0
2015-08-26,0.025523249856440694,0.9752542583705068,-0.06289476133290695,0.17933776108091654,0.024037462334996998,0.02924290086313992,0
2015-08-27,0.017663168170006162,0.9924803383446197,-0.0463425139093363,0.19271681712943972,0.024037462334996998,0.02924290086313992,0
2015-08-28,0.001756435287736302,0.9942235658332728,-0.044667476248352656,0.19285195495746163,0.024037462334996998,0.02924290086313992,0
2015-08-31,-0.00793903248417417,0.9863303926475909,-0.052251892187605065,0.19417753054140946,0.024037462334996998,0.02924290086313992,0
2015-09-01,-0.019710522587625547,0.966889305164449,-0.07093250267402063,0.20426185651244042,0.024037462334996998,0.02924290086313992,0
2015-09-02,0.013966390072920859,0.9803932583577111,-0.05795678360229373,0.2122180850280291,0.024037462334996998,0.02924290086313992,0
2015-09-03,-0.001531490975949229,0.9788917949296548,-0.05939951428716095,0.2117094734202519,0.024037462334996998,0.02924290086313992,0
2015-09-04,-0.008741272078732126,0.9703350354145363,-0.06762155905016454,0.21271031203357021,0.024037462334996998,0.02924290086313992,0
2015-09-08,0.016338530993950558,0.9861888844651727,-0.05238786499461434,0.21996923672788551,0.024037462334996998,0.02924290086313992,0
2015-09-09,-0.009938318792130231,0.9763878249421025,-0.06180553648358911,0.22165415623059884,0.024037462334996998,0.02924290086313992,0
2015-09-10,0.004781400765611105,0.981056326435814,-0.057319652757439665,0.22236713918154533,0.024037462334996998,0.02924290086313992,0
2015-09-11,0.004109996020866823,0.9850884640337114,-0.05344524028132336,0.22346797867227722,0.024037462334996998,0.02924290086313992,0
2015-09-14,-0.0020740332881242552,0.9830453577675583,-0.055408426362012375,0.2229424697066518,0.024037462334996998,0.02924290086313992,0
2015-09-15,0.005207502151638633,0.9881645685832913,-0.05048946370987284,0.22267375533487108,0.024037462334996998,0.02924290086313992,0
2015-09-16,0.006588267606218568,0.9946748612001015,-0.044233834201869326,0.22464549664308692,0.024037462334996998,0.02924290086313992,0
2015-09-17,0.002581406370233319,0.9972425212231145,-0.04176661333302445,0.22512584450265874,0.024037462334996998,0.02924290086313992,0
2015-09-18,-0.007389106208982555,0.9898737903176833,-0.04884710160009986,0.22246168040882078,0.024037462334996998,0.02924290086313992,0
2015-09-21,-0.00037184793134586395,0.9895057077964602,-0.04920078583776344,0.2057143612922287,0.020187141501401263,0.02924290086313992,0
2015-09-22,-0.008614440962404673,0.9809816692946851,-0.05739138953526479,0.17787116516752485,0.010583806704405981,0.019710522587625547,0
2015-09-23,0.00017733909418206614,0.9811556356953272,-0.057224228178116676,0.17295430421081467,0.010426928981904997,0.019710522587625547,0
2015-09-24,0.001628128621920921,0.9827530832683616,-0.05568926795995999,0.14817528959334164,0.010426928981904997,0.019710522587625547,0
2015-09-25,-0.004867035440343992,0.9779699891829873,-0.060285261759496,0.13434725192552638,0.010426928981904997,0.019710522587625547,0
2015-09-28,-0.017911275114736315,0.960453299652775,-0.07711675096549409,0.1471069747082865,0.018001237488380777,0.019710522587625547,0
2015-09-29,-0.001509912223239368,0.9590030994757788,-0.07851022366383409,0.1452404121293417,0.018001237488380777,0.019710522587625547,0
2015-09-30,0.01229362999895775,0.9707927287485877,-0.06718176930573494,0.13573951847348167,0.010336966608260535,0.017911275114736315,0
2015-10-01,0.0028571979807247073,0.9735664757728705,-0.06451652294061205,0.1262305000176927,0.010336966608260535,0.017911275114736315,0
2015-10-02,0.015313407979473326,0.9884750964115184,-0.05019108279834539,0.13772340034175487,0.010336966608260535,0.017911275114736315,0
2015-10-05,0.009077579298883153,0.9974480574841651,-0.04156911703366106,0.13634317119609213,0.010336966608260535,0.017911275114736315,0
2015-10-06,-0.0006419955933865684,0.9968077002266283,-0.042184425437091,0.12449907009372307,0.010336966608260535,0.017911275114736315,0
2015-10-07,0.00435952266606024,1.0011533059894697,-0.0380088067298785,0.11871087080414537,0.009079282670021255,0.017911275114736315,0
2015-10-08,0.0027815865654587874,1.0039381005753747,-0.035332944950588585,0.11813936217194834,0.009079282670021255,0.017911275114736315,0
2015-10-09,0.004367543369112791,1.0083228437695424,-0.031119719750905994,0.11822759047636874,0.009079282670021255,0.017911275114736315,0
2015-10-12,0.0028457977836278455,1.011192326683523,-0.028362482396772415,0.11771330142970976,0.009079282670021255,0.017911275114736315,0
2015-10-13,-0.003462461204438994,1.0076911124821548,-0.03172673960625105,0.11805412324532084,0.009079282670021255,0.017911275114736315,0
2015-10-14,0.0015292231179173442,1.0092320970270825,-0.030246033751995638,0.11623260994420657,0.009079282670021255,0.017911275114736315,0
2015-10-15,0.009649325887625388,1.0189705064275483,-0.020888561700851516,0.12034287008072,0.009079282670021255,0.017911275114736315,0
2015-10-16,0.002061574848357278,1.021071190394817,-0.018870050185915144,0.11609575660762009,0.009079282670021255,0.017911275114736315,0
2015-10-19,0.0008789795085437978,1.0219686910479384,-0.018007657064810112,0.11590184568564123,0.009079282670021255,0.017911275114736315,0
2015-10-20,-0.0020280968048341287,1.0198960396109835,-0.019999232597888605,0.11039989549888302,0.005519247424063608,0.017911275114736315,0
2015-10-21,-0.004152439785767271,1.0156609827187564,-0.024068626774531587,0.11238434906753517,0.005519247424063608,0.017911275114736315,0
2015-10-22,0.013068157931837899,1.0289338008461308,-0.01131500145858566,0.1193365326569726,0.005519247424063608,0.017911275114736315,0
2015-10-23,0.011244858491072934,1.0405040158333274,-0.0001973785577408238,0.12015849076943114,0.004840381552215723,0.017911275114736315,0
2015-10-26,0.00010734409652927144,1.040615707796842,-9.005564863451276e-05,0.09203985481332658,0.0034969601335054076,0.004152439785767271,0
2015-10-27,0.0005500081441644599,1.041188054911076,0.0,0.09067511310994136,0.0034969601335054076,0.004152439785767271,0
2015-10-28,0.005231530066016599,1.0466350615247206,0.0,0.08556878980965629,0.0034969601335054076,0.004152439785767271,0
2015-10-29,-0.004524943656670477,1.0418990968422255,-0.004524943656670444,0.09049723742820386,0.004171064979312431,0.004524943656670477,1
2015-10-30,-0.00250951508121981,1.0392844353455906,-0.007023103323542168,0.08103028594256208,0.004171064979312431,0.004524943656670477,0
2015-11-02,0.006456954930084868,1.0459950481041558,-0.0006114962550867187,0.07871914098215374,0.004171064979312431,0.004524943656670477,0
2015-11-03,-0.0012472097643332404,1.0446904728667161,-0.0018579433553197466,0.07905697125648763,0.004171064979312431,0.004524943656670477,0
2015-11-04,-0.002429830128206356,1.0421520524810943,-0.004283258996784944,0.08044108569949597,0.004171064979312431,0.004524943656670477,0
2015-11-05,-0.0020712161962897547,1.0399935302709988,-0.006345603637667674,0.0816674723325613,0.004171064979312431,0.004524943656670477,0
2015-11-06,-0.004385300915830776,1.0354328456902433,-0.010703077172054765,0.08386723808964965,0.004392283052872761,0.004524943656670477,0
2015-11-09,-0.007333293339408059,1.0278397128995387,-0.017957881706925805,0.0890664615417145,0.004665361140807356,0.007333293339408059,1
2015-11-10,0.00028439869726809016,1.0281320291748877,-0.01767859020782092,0.087652317953984,0.004665361140807356,0.007333293339408059,0
2015-11-11,-0.002763501277187469,1.0252907849991455,-0.020393236678390214,0.08863982648638309,0.004665361140807356,0.007333293339408059,0
2015-11-12,-0.007749752193410331,1.017345035489215,-0.027984946341121364,0.08711576546552897,0.007354116282108173,0.007749752193410331,1
2015-11-13,-0.009943864751608637,1.0072286940505897,-0.037650532571232964,0.09342265726509628,0.007859457821320246,0.009943864751608637,1
2015-11-16,0.01047737240234977,1.01778180417249,-0.027567638819778972,0.10139992979857244,0.007859457821320246,0.009943864751608637,0
2015-11-17,-0.0018338766308397592,1.0159153179065241,-0.029350959802019738,0.10135546479230825,0.007859457821320246,0.009943864751608637,0
2015-11-18,0.012549845952297321,1.02866489864683,-0.017169463873789925,0.10966419386587477,0.007859457821320246,0.009943864751608637,0
2015-11-19,0.002521052898931986,1.0312582172715932,-0.014691696101530094,0.09978010399142144,0.007859457821320246,0.009943864751608637,0
2015-11-20,0.0023490173407376583,1.0336806607067424,-0.012377189809699818,0.09127284754701437,0.007859457821320246,0.009943864751608637,0
2015-11-23,-0.0020703329112497504,1.0315405976151588,-0.014421897817537666,0.09146687977613312,0.007859457821320246,0.009943864751608637,0
2015-11-24,0.0012578058521717835,1.032838075415592,-0.013182231912840292,0.091601061296625,0.007859457821320246,0.009943864751608637,0
2015-11-25,-0.00014602298998659942,1.0326872573116477,-0.013326329993908259,0.08918349448122752,0.007859457821320246,0.009943864751608637,0
2015-11-27,-0.0010409017411221353,1.0316123313474774,-0.014353360334936949,0.08802864471151055,0.007859457821320246,0.009943864751608637,0
2015-11-30,-0.0008338255033596974,1.0307521466760197,-0.015175217640390315,0.08771700634287638,0.007859457821320246,0.009943864751608637,0
2015-12-01,0.00936963577195895,1.0404099188615388,-0.005947768130482034,0.09127305826024684,0.007859457821320246,0.009943864751608637,0
2015-12-02,-0.008214696537635763,1.031863267103345,-0.014113605557849684,0.09553212767824812,0.008301154948334406,0.009943864751608637,0
2015-12-03,-0.013169763509207368,1.018273871901756,-0.027097496219597894,0.1053610328672994,0.010105159689488573,0.013169763509207368,1
2015-12-04,0.019462997642369206,1.0380925338698659,-0.00816189708226489,0.1281031191748264,0.010105159689488573,0.013169763509207368,0
2015-12-07,-0.00426975665666805,1.0336601313631375,-0.012396804424535057,0.1280520302922258,0.010105159689488573,0.013169763509207368,0
